fusion_id	aliquot_id	known_gene1	known_gene2	gene_id1	gene_id2	chr1	break1	chr2	break2	frameshift	exon	UTR	SV	SV_sv_id	SV2_sv_id	class	SV_match_composite	tx1_coord	tx2_coord	tx_bkpt1	tx_bkpt2	project_code	histology_abbreviation	wgs_aliquot_id	icgc_donor_id
AP1G1->IST1	a4d107e6-4e56-49e9-8ec8-0903e6f00418	AP1G1	IST1	ENSG00000166747.8	ENSG00000182149.16	16	71841704	16	71949529	NA	intron1->exon2	5UTR->CDS	TRUE	SVMERGE9_1	NA	direct	direct	ENST00000299980.4:NA	ENST00000535424.1:NA	ENST00000299980.4^16:71841704:-	ENST00000535424.1^16:71949529:+	OV-AU	Ovary-AdenoCA	9e6806c4-d331-4025-abee-2f576e3bf182	DO46556
AHDC1->LINC00502	a4d107e6-4e56-49e9-8ec8-0903e6f00418	AHDC1	LINC00502	ENSG00000126705.9	ENSG00000224851.1	1	27929908	10	92807658	Other	NA	NA	TRUE	SVMERGE179_1	NA	direct	direct	ENSG00000126705:NA	ENSG00000224851:NA	ENSG00000126705^1:27929908:-	ENSG00000224851^10:92807658:+	OV-AU	Ovary-AdenoCA	9e6806c4-d331-4025-abee-2f576e3bf182	DO46556
CDC20->DEF8	1e048ef6-c4e5-4d65-86d5-6d744703eab3	CDC20	DEF8	ENSG00000117399.9	ENSG00000140995.12	1	43825309	16	90027339	out-of-frame	exon3->exon7	CDS->CDS	TRUE	SVMERGE8_1	NA	direct	direct	ENST00000310955.6:1-431	ENST00000268676.7:787-3726	ENST00000310955.6^1:43825309:+	ENST00000268676.7^16:90027339:+	STAD-US	Stomach-AdenoCA	0cd60b96-eb2d-4687-9709-d1455ec45de7	DO38791
AGPAT5->FDFT1	1e048ef6-c4e5-4d65-86d5-6d744703eab3	AGPAT5	FDFT1	ENSG00000155189.7	ENSG00000079459.8	8	6566408	8	11679259	in-frame	exon1->exon4	CDS->CDS	TRUE	SVMERGE68_1	NA	direct	direct	ENST00000285518.6:1-531	ENST00000525900.1:428-1597	ENST00000285518.6^8:6566408:+	ENST00000525900.1^8:11679259:+	STAD-US	Stomach-AdenoCA	0cd60b96-eb2d-4687-9709-d1455ec45de7	DO38791
ARIH2->SLMAP	d1f29a0e-ea3c-4684-9e40-e0e2f2d03fcf	ARIH2	SLMAP	ENSG00000177479.15	ENSG00000163681.10	3	48965246	3	57893611	out-of-frame	exon3->exon4	CDS->CDS	TRUE	SVMERGE53_1	NA	direct	direct	ENST00000356401.4:1-594	ENST00000417128.1:202-3067	ENST00000356401.4^3:48965246:+	ENST00000417128.1^3:57893611:+	OV-AU	Ovary-AdenoCA	c2ec7f57-8510-4bbf-a2e9-dbd9ce8dcad1	DO46551
ZSWIM6->NDUFAF2	f72b280c-e0d0-4b08-bfe3-cd868a2f1b4c	ZSWIM6	NDUFAF2	ENSG00000130449.5	ENSG00000164182.6	5	60790237	5	60368952	in-frame	exon4->exon2	CDS->CDS	TRUE	SVMERGE79_1	NA	direct	direct	ENST00000252744.5:1-1333	ENST00000296597.5:255-709	ENST00000252744.5^5:60790237:+	ENST00000296597.5^5:60368952:+	OV-AU	Ovary-AdenoCA	3a6bce45-0431-49d8-82df-b1d9a738e5a6	DO46576
ULK2->NT5M	300b4b6b-3ae8-4e6b-a519-9f35501e9b3a	ULK2	NT5M	ENSG00000083290.15	ENSG00000205309.9	17	19698935	17	17226499	NA	exon20->exon4	CDS->3UTR	TRUE	SVMERGE65_1	NA	direct	direct	ENST00000395544.4:1-2601	ENST00000483704.1:356-1409	ENST00000395544.4^17:19698935:-	ENST00000483704.1^17:17226499:+	OV-AU	Ovary-AdenoCA	dce54d09-9827-4fe2-abe1-c5b7d528ba7f	DO46586
ITPR2->TM7SF3	300b4b6b-3ae8-4e6b-a519-9f35501e9b3a	ITPR2	TM7SF3	ENSG00000123104.7	ENSG00000064115.6	12	26985623	12	27127160	out-of-frame	exon1->exon12	CDS->CDS	TRUE	SVMERGE48_1	NA	direct	direct	ENST00000381340.3:1-509	ENST00000343028.4:1677-2710	ENST00000381340.3^12:26985623:-	ENST00000343028.4^12:27127160:-	OV-AU	Ovary-AdenoCA	dce54d09-9827-4fe2-abe1-c5b7d528ba7f	DO46586
HEXDC->SLC16A3	300b4b6b-3ae8-4e6b-a519-9f35501e9b3a	HEXDC	SLC16A3	ENSG00000169660.11	ENSG00000141526.10	17	80399765	17	80194005	out-of-frame	exon11->exon2	CDS->CDS	TRUE	SVMERGE126_1	NA	direct	direct	ENST00000327949.9:1-1264	ENST00000582743.1:222-2003	ENST00000327949.9^17:80399765:+	ENST00000582743.1^17:80194005:+	OV-AU	Ovary-AdenoCA	dce54d09-9827-4fe2-abe1-c5b7d528ba7f	DO46586
EXOC4->NPFFR2	300b4b6b-3ae8-4e6b-a519-9f35501e9b3a	EXOC4	NPFFR2	ENSG00000131558.10	ENSG00000056291.13	7	133164892	4	72994302	NA	exon9->exon2	CDS->5UTR	FALSE	NA	NA	SV independent	NA	ENST00000253861.4:1-1446	ENST00000358749.3:41-1560	ENST00000253861.4^7:133164892:+	ENST00000358749.3^4:72994302:+	OV-AU	Ovary-AdenoCA	dce54d09-9827-4fe2-abe1-c5b7d528ba7f	DO46586
ATP6V1E1->CECR2	300b4b6b-3ae8-4e6b-a519-9f35501e9b3a	ATP6V1E1	CECR2	ENSG00000131100.8	ENSG00000099954.14	22	18083858	22	17983879	out-of-frame	exon5->exon7	CDS->CDS	TRUE	SVMERGE8_1	NA	direct	direct	ENST00000253413.5:1-549	ENST00000342247.5:652-1449	ENST00000253413.5^22:18083858:-	ENST00000342247.5^22:17983879:+	OV-AU	Ovary-AdenoCA	dce54d09-9827-4fe2-abe1-c5b7d528ba7f	DO46586
ATP6V1C1->KB-1507C5.2	300b4b6b-3ae8-4e6b-a519-9f35501e9b3a	ATP6V1C1	KB-1507C5.2	ENSG00000155097.7	ENSG00000253320.1	8	104033453	8	103989815	Other	NA	NA	TRUE	SVMERGE6_1	NA	direct	direct	ENSG00000155097:NA	ENSG00000253320:NA	ENSG00000155097^8:104033453:+	ENSG00000253320^8:103989815:+	OV-AU	Ovary-AdenoCA	dce54d09-9827-4fe2-abe1-c5b7d528ba7f	DO46586
ZNF558->MBD3L1	c38294af-7b80-470a-99eb-523f3fafbbaa	ZNF558	MBD3L1	ENSG00000167785.4	ENSG00000170948.3	19	8931856	19	8953334	NA	exon3->exon1	CDS->5UTR	TRUE	SVMERGE142_1	NA	direct	direct	ENST00000301475.1:1-477	ENST00000305625.2:66-749	ENST00000301475.1^19:8931856:-	ENST00000305625.2^19:8953334:+	OV-AU	Ovary-AdenoCA	bbe59385-5f83-43f6-a485-517c860bef6f	DO46591
GATAD2B->NUP210L	c38294af-7b80-470a-99eb-523f3fafbbaa	GATAD2B	NUP210L	ENSG00000143614.7	ENSG00000143552.5	1	153895209	1	153967656	NA	exon1->exon14	5UTR->CDS	TRUE	SVMERGE54_1	NA	direct	direct	ENST00000368655.4:1-243	ENST00000368553.1:1743-2169	ENST00000368655.4^1:153895209:-	ENST00000368553.1^1:153967656:-	OV-AU	Ovary-AdenoCA	bbe59385-5f83-43f6-a485-517c860bef6f	DO46591
ATP7A->COX7B	c38294af-7b80-470a-99eb-523f3fafbbaa	ATP7A	COX7B	ENSG00000165240.13	ENSG00000131174.4	X	77227258	X	77158140	out-of-frame	exon2->exon2	CDS->CDS	TRUE	SVMERGE68_1	NA	direct	direct	ENST00000350425.4:1-280	ENST00000481445.1:157-2472	ENST00000350425.4^X:77227258:+	ENST00000481445.1^X:77158140:+	OV-AU	Ovary-AdenoCA	bbe59385-5f83-43f6-a485-517c860bef6f	DO46591
VPS13D->ARHGAP39	71fcbcaf-48a8-411c-a3be-fe1599c27e44	VPS13D	ARHGAP39	ENSG00000048707.9	ENSG00000147799.7	1	12343793	8	145773873	out-of-frame	exon21->exon4	CDS->CDS	TRUE	SVMERGE58_1	NA	direct	direct	ENST00000356315.4:1-5764	ENST00000377307.2:682-4674	ENST00000356315.4^1:12343793:+	ENST00000377307.2^8:145773873:-	OV-AU	Ovary-AdenoCA	2b4feb84-89e4-4c38-8561-5ffab02c8132	DO46344
TSPAN31->OS9	71fcbcaf-48a8-411c-a3be-fe1599c27e44	TSPAN31	OS9	ENSG00000135452.5	ENSG00000135506.11	12	58140039	12	58109543	in-frame	exon3->exon6	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000257910.3:1-586	ENST00000315970.7:621-2692	ENST00000257910.3^12:58140039:+	ENST00000315970.7^12:58109543:+	OV-AU	Ovary-AdenoCA	2b4feb84-89e4-4c38-8561-5ffab02c8132	DO46344
SWI5->DNM1	71fcbcaf-48a8-411c-a3be-fe1599c27e44	SWI5	DNM1	ENSG00000175854.7	ENSG00000106976.14	9	131048312	9	131001724	out-of-frame	exon4->exon12	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000418976.1:1-425	ENST00000372923.3:1515-3222	ENST00000418976.1^9:131048312:+	ENST00000372923.3^9:131001724:+	OV-AU	Ovary-AdenoCA	2b4feb84-89e4-4c38-8561-5ffab02c8132	DO46344
PSKH1->NUTF2	71fcbcaf-48a8-411c-a3be-fe1599c27e44	PSKH1	NUTF2	ENSG00000159792.5	ENSG00000102898.7	16	67943609	16	67904703	in-frame	exon2->exon5	CDS->CDS	TRUE	SVMERGE71_1	NA	direct	direct	ENST00000291041.5:1-1127	ENST00000569436.2:596-1120	ENST00000291041.5^16:67943609:+	ENST00000569436.2^16:67904703:+	OV-AU	Ovary-AdenoCA	2b4feb84-89e4-4c38-8561-5ffab02c8132	DO46344
PRRC2B->D2HGDH	71fcbcaf-48a8-411c-a3be-fe1599c27e44	PRRC2B	D2HGDH	ENSG00000130723.13	ENSG00000180902.12	9	134360527	2	242683037	in-frame	exon24->exon5	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000357304.4:1-5813	ENST00000321264.4:700-2618	ENST00000357304.4^9:134360527:+	ENST00000321264.4^2:242683037:+	OV-AU	Ovary-AdenoCA	2b4feb84-89e4-4c38-8561-5ffab02c8132	DO46344
MORC2->TOM1	71fcbcaf-48a8-411c-a3be-fe1599c27e44	MORC2	TOM1	ENSG00000133422.8	ENSG00000100284.16	22	31352749	22	35713870	in-frame	exon3->exon2	CDS->CDS	TRUE	SVMERGE222_1	NA	direct	direct	ENST00000397641.3:1-566	ENST00000449058.2:178-2383	ENST00000397641.3^22:31352749:-	ENST00000449058.2^22:35713870:+	OV-AU	Ovary-AdenoCA	2b4feb84-89e4-4c38-8561-5ffab02c8132	DO46344
EIF3H->CIT	71fcbcaf-48a8-411c-a3be-fe1599c27e44	EIF3H	CIT	ENSG00000147677.6	ENSG00000122966.9	8	117738255	12	120152139	in-frame	exon4->exon33	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000276682.4:1-1098	ENST00000392521.2:4225-8709	ENST00000276682.4^8:117738255:-	ENST00000392521.2^12:120152139:-	OV-AU	Ovary-AdenoCA	2b4feb84-89e4-4c38-8561-5ffab02c8132	DO46344
PTPRE->SH3PXD2A	6d98d09b-cdec-4f71-afb3-2c53bee990c4	PTPRE	SH3PXD2A	ENSG00000132334.12	ENSG00000107957.12	10	129705573	10	105561120	NA	exon1->exon2	5UTR->CDS	TRUE	SVMERGE36_1	NA	direct	direct	ENST00000254667.3:1-249	ENST00000369774.4:350-11469	ENST00000254667.3^10:129705573:+	ENST00000369774.4^10:105561120:-	STAD-US	Stomach-AdenoCA	576a1741-8c65-40da-9f0f-b2ca805d70f3	DO38831
ARHGAP35->BAIAP2	6a3488f6-b364-426c-bb80-77acc0da4ff8	ARHGAP35	BAIAP2	ENSG00000160007.13	ENSG00000175866.11	19	47440665	17	79027468	out-of-frame	exon2->exon3	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000404338.3:1-3826	ENST00000575245.1:251-2230	ENST00000404338.3^19:47440665:+	ENST00000575245.1^17:79027468:+	STAD-US	Stomach-AdenoCA	622eaa04-b8f9-471b-98b0-7befd119f14c	DO38226
CNOT2->NUP107	06dbb69c-390b-4174-859b-c1e20380b483	CNOT2	NUP107	ENSG00000111596.7	ENSG00000111581.5	12	70723350	12	69082742	in-frame	exon5->exon2	CDS->CDS	TRUE	SVMERGE57_1	NA	direct	direct	ENST00000229195.3:1-965	ENST00000229179.4:341-3654	ENST00000229195.3^12:70723350:+	ENST00000229179.4^12:69082742:+	STAD-US	Stomach-AdenoCA	172c9864-c26d-4e9b-947a-e8ce761e996d	DO38190
TNPO2->HOOK2	ccdfd8a3-2bc7-474c-b80d-96e8741fe8bc	TNPO2	HOOK2	ENSG00000105576.11	ENSG00000095066.7	19	12833291	19	12885711	NA	intron2->exon2	5UTR->CDS	TRUE	SVMERGE111_1	NA	direct	direct	ENST00000441499.1:NA	ENST00000264827.5:NA	ENST00000441499.1^19:12833291:-	ENST00000264827.5^19:12885711:-	STAD-US	Stomach-AdenoCA	ea1cac20-88c1-4257-9cdb-d2890eb2e123	DO38731
IMMP2L->AC003088.1	ccdfd8a3-2bc7-474c-b80d-96e8741fe8bc	IMMP2L	AC003088.1	ENSG00000184903.5	ENSG00000226965.1	7	111127294	7	110072963	Other	NA	NA	TRUE	SVMERGE5_1	NA	direct	direct	ENSG00000184903:NA	ENSG00000226965:NA	ENSG00000184903^7:111127294:-	ENSG00000226965^7:110072963:-	STAD-US	Stomach-AdenoCA	ea1cac20-88c1-4257-9cdb-d2890eb2e123	DO38731
RCC1->SERINC2	df0df04e-bb65-4dd6-91db-753eaa86a0c3	RCC1	SERINC2	ENSG00000180198.11	ENSG00000168528.7	1	28834672	1	31905814	NA	exon2->exon9	5UTR->CDS	FALSE	NA	NA	SV independent	NA	ENST00000373833.6:1-61	ENST00000373709.3:1164-1998	ENST00000373833.6^1:28834672:+	ENST00000373709.3^1:31905814:+	STAD-US	Stomach-AdenoCA	a4c838df-6ac4-455a-8096-8ec680064374	DO47997
KCNQ1->CD81	ee72d926-e87d-47fd-8d58-b3202d03b473	KCNQ1	CD81	ENSG00000053918.11	ENSG00000110651.7	11	2466714	11	2411642	out-of-frame	exon1->exon3	CDS->CDS	TRUE	SVMERGE54_1	NA	direct	direct	ENST00000155840.5:1-494	ENST00000381036.3:186-881	ENST00000155840.5^11:2466714:+	ENST00000381036.3^11:2411642:+	STAD-US	Stomach-AdenoCA	1021b60d-f7b2-43b0-b2cc-f282d619d533	DO38423
CTBP2->CTNNB1	ee72d926-e87d-47fd-8d58-b3202d03b473	CTBP2	CTNNB1	ENSG00000175029.12	ENSG00000168036.12	10	126799559	3	41265512	NA	intron2->exon2	5UTR->5UTR	TRUE	SVMERGE112_1	NA	direct	direct	ENST00000494626.2:NA	ENST00000349496.5:NA	ENST00000494626.2^10:126799559:-	ENST00000349496.5^3:41265512:+	STAD-US	Stomach-AdenoCA	1021b60d-f7b2-43b0-b2cc-f282d619d533	DO38423
CCNT2->MAP3K19	ee72d926-e87d-47fd-8d58-b3202d03b473	CCNT2	MAP3K19	ENSG00000082258.8	ENSG00000176601.7	2	135705469	2	135722486	out-of-frame	exon7->exon10	CDS->CDS	TRUE	SVMERGE14_1	NA	direct	direct	ENST00000264157.5:1-733	ENST00000375845.3:3952-4378	ENST00000264157.5^2:135705469:+	ENST00000375845.3^2:135722486:-	STAD-US	Stomach-AdenoCA	1021b60d-f7b2-43b0-b2cc-f282d619d533	DO38423
ZKSCAN4->SLC44A4	b01837f8-f585-4336-a49a-a5df6932db17	ZKSCAN4	SLC44A4	ENSG00000187626.7	ENSG00000204385.6	6	28215845	6	31833903	in-frame	exon3->exon14	CDS->CDS	TRUE	SVMERGE12_1	NA	direct	direct	ENST00000377294.2:1-898	ENST00000229729.6:1255-2590	ENST00000377294.2^6:28215845:-	ENST00000229729.6^6:31833903:-	STAD-US	Stomach-AdenoCA	9536f736-63bc-4099-bd54-740f5910f4a8	DO38603
PTK2->TRAPPC9	8b425d92-11e6-4dce-914e-5a2f00603719	PTK2	TRAPPC9	ENSG00000169398.15	ENSG00000167632.10	8	142011224	8	141034176	NA	exon1->exon16	5UTR->CDS	TRUE	SVMERGE34_1	NA	direct	direct	ENST00000521059.1:1-72	ENST00000520857.1:2087-3694	ENST00000521059.1^8:142011224:-	ENST00000520857.1^8:141034176:-	STAD-US	Stomach-AdenoCA	153a64ee-6322-4f2e-b3df-77ef7d3a4cf0	DO38547
PARD3->ARHGAP12	8b425d92-11e6-4dce-914e-5a2f00603719	PARD3	ARHGAP12	ENSG00000148498.11	ENSG00000165322.13	10	35103804	10	32132514	in-frame	exon1->exon7	CDS->CDS	TRUE	SVMERGE93_1	NA	direct	direct	ENST00000340077.5:1-450	ENST00000344936.2:1406-4129	ENST00000340077.5^10:35103804:-	ENST00000344936.2^10:32132514:-	STAD-US	Stomach-AdenoCA	153a64ee-6322-4f2e-b3df-77ef7d3a4cf0	DO38547
CDC42SE2->AC034228.4	8b425d92-11e6-4dce-914e-5a2f00603719	CDC42SE2	AC034228.4	ENSG00000158985.9	ENSG00000234758.1	5	130651837	5	131280103	Other	NA	NA	FALSE	NA	NA	SV independent	NA	ENSG00000158985:NA	ENSG00000234758:NA	ENSG00000158985^5:130651837:+	ENSG00000234758^5:131280103:+	STAD-US	Stomach-AdenoCA	153a64ee-6322-4f2e-b3df-77ef7d3a4cf0	DO38547
OXR1->CASC8	f5b280af-a502-4fcf-bc81-53f1111242be	OXR1	CASC8	ENSG00000164830.13	ENSG00000246228.2	8	107460276	8	128302305	Other	NA	NA	TRUE	SVMERGE5_1	SVMERGE84_1	composite	h2hINV:DUP	ENSG00000164830:NA	ENSG00000246228:NA	ENSG00000164830^8:107460276:+	ENSG00000246228^8:128302305:-	STAD-US	Stomach-AdenoCA	6dac8ca0-f776-4ea2-85c4-aefba4966be7	DO38847
ZNF217->BCAS1	95698d6f-5687-4261-a6f4-30a349f74baf	ZNF217	BCAS1	ENSG00000171940.9	ENSG00000064787.8	20	52210295	20	52675262	NA	exon1->exon2	5UTR->5UTR	TRUE	SVMERGE373_1	NA	direct	direct	ENST00000371471.2:1-84	ENST00000395961.3:163-3304	ENST00000371471.2^20:52210295:-	ENST00000395961.3^20:52675262:-	STAD-US	Stomach-AdenoCA	d8d5585d-32cd-4ac4-b410-a4122a17a558	DO38779
TNFRSF19->SACS-AS1	95698d6f-5687-4261-a6f4-30a349f74baf	TNFRSF19	SACS-AS1	ENSG00000127863.11	ENSG00000229558.1	13	24243236	13	23993159	Other	NA	NA	TRUE	SVMERGE229_1	NA	direct	direct	ENSG00000127863:NA	ENSG00000229558:NA	ENSG00000127863^13:24243236:+	ENSG00000229558^13:23993159:+	STAD-US	Stomach-AdenoCA	d8d5585d-32cd-4ac4-b410-a4122a17a558	DO38779
STK16->PLCD4	95698d6f-5687-4261-a6f4-30a349f74baf	STK16	PLCD4	ENSG00000115661.9	ENSG00000115556.9	2	220112479	2	219496859	in-frame	exon5->exon10	CDS->CDS	TRUE	SVMERGE169_1	NA	direct	direct	ENST00000409260.1:1-900	ENST00000432688.1:1515-3226	ENST00000409260.1^2:220112479:+	ENST00000432688.1^2:219496859:+	STAD-US	Stomach-AdenoCA	d8d5585d-32cd-4ac4-b410-a4122a17a558	DO38779
SPAG9->MBTD1	95698d6f-5687-4261-a6f4-30a349f74baf	SPAG9	MBTD1	ENSG00000008294.16	ENSG00000011258.11	17	49156945	17	49258055	in-frame	exon2->exon15	CDS->CDS	TRUE	SVMERGE424_1	NA	direct	direct	ENST00000262013.7:1-633	ENST00000415868.1:1832-5100	ENST00000262013.7^17:49156945:-	ENST00000415868.1^17:49258055:-	STAD-US	Stomach-AdenoCA	d8d5585d-32cd-4ac4-b410-a4122a17a558	DO38779
SIPA1L3->PTOV1	95698d6f-5687-4261-a6f4-30a349f74baf	SIPA1L3	PTOV1	ENSG00000105738.6	ENSG00000104960.11	19	38633350	19	50357663	out-of-frame	exon12->exon2	CDS->CDS	TRUE	SVMERGE57_1	NA	direct	direct	ENST00000222345.6:1-4042	ENST00000599732.1:310-1578	ENST00000222345.6^19:38633350:+	ENST00000599732.1^19:50357663:+	STAD-US	Stomach-AdenoCA	d8d5585d-32cd-4ac4-b410-a4122a17a558	DO38779
MCF2L->LAMA5	95698d6f-5687-4261-a6f4-30a349f74baf	MCF2L	LAMA5	ENSG00000126217.16	ENSG00000130702.9	13	113679072	20	60922084	in-frame	exon3->exon7	CDS->CDS	TRUE	SVMERGE325_1	NA	direct	direct	ENST00000375604.2:1-471	ENST00000252999.3:1024-11427	ENST00000375604.2^13:113679072:+	ENST00000252999.3^20:60922084:-	STAD-US	Stomach-AdenoCA	d8d5585d-32cd-4ac4-b410-a4122a17a558	DO38779
FHIT->STT3B	95698d6f-5687-4261-a6f4-30a349f74baf	FHIT	STT3B	ENSG00000189283.5	ENSG00000163527.5	3	60807613	3	31617888	NA	exon4->exon2	5UTR->CDS	TRUE	SVMERGE117_1	NA	direct	direct	ENST00000492590.1:1-345	ENST00000295770.2:524-4247	ENST00000492590.1^3:60807613:-	ENST00000295770.2^3:31617888:+	STAD-US	Stomach-AdenoCA	d8d5585d-32cd-4ac4-b410-a4122a17a558	DO38779
FARSA->LYL1	95698d6f-5687-4261-a6f4-30a349f74baf	FARSA	LYL1	ENSG00000179115.6	ENSG00000104903.4	19	13039156	19	13210548	in-frame	exon7->exon4	CDS->CDS	TRUE	SVMERGE338_1	NA	direct	direct	ENST00000314606.4:1-860	ENST00000264824.4:789-1491	ENST00000314606.4^19:13039156:-	ENST00000264824.4^19:13210548:-	STAD-US	Stomach-AdenoCA	d8d5585d-32cd-4ac4-b410-a4122a17a558	DO38779
BIRC2->YAP1	95698d6f-5687-4261-a6f4-30a349f74baf	BIRC2	YAP1	ENSG00000110330.4	ENSG00000137693.9	11	102221674	11	102033187	in-frame	exon3->exon3	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000227758.2:1-2394	ENST00000282441.5:961-5387	ENST00000227758.2^11:102221674:+	ENST00000282441.5^11:102033187:+	STAD-US	Stomach-AdenoCA	d8d5585d-32cd-4ac4-b410-a4122a17a558	DO38779
ASAH2->SGMS1	95698d6f-5687-4261-a6f4-30a349f74baf	ASAH2	SGMS1	ENSG00000188611.10	ENSG00000198964.9	10	52002962	10	52104105	NA	exon3->exon7	CDS->5UTR	FALSE	NA	NA	SV independent	NA	ENST00000395526.4:1-510	ENST00000361781.2:730-3745	ENST00000395526.4^10:52002962:-	ENST00000361781.2^10:52104105:-	STAD-US	Stomach-AdenoCA	d8d5585d-32cd-4ac4-b410-a4122a17a558	DO38779
PVT1->QRSL1	791df752-d6c6-47b8-9113-e71fca9a04fe	PVT1	QRSL1	ENSG00000249859.3	ENSG00000130348.7	8	128806980	6	107110855	Other	NA	NA	FALSE	NA	NA	SV independent	NA	ENSG00000249859:NA	ENSG00000130348:NA	ENSG00000249859^8:128806980:+	ENSG00000130348^6:107110855:+	STAD-US	Stomach-AdenoCA	931b24da-5d6d-4c2d-8de9-ef32d6eb8565	DO47753
KIAA1671->HTR1E	791df752-d6c6-47b8-9113-e71fca9a04fe	KIAA1671	HTR1E	ENSG00000197077.8	ENSG00000168830.6	22	25577790	6	87724868	NA	exon8->exon2	CDS->5UTR	TRUE	SVMERGE446_1	NA	direct	direct	ENST00000358431.3:1-5225	ENST00000305344.5:519-2001	ENST00000358431.3^22:25577790:+	ENST00000305344.5^6:87724868:+	STAD-US	Stomach-AdenoCA	931b24da-5d6d-4c2d-8de9-ef32d6eb8565	DO47753
DEAF1->CHID1	791df752-d6c6-47b8-9113-e71fca9a04fe	DEAF1	CHID1	ENSG00000177030.12	ENSG00000177830.13	11	686858	11	893519	out-of-frame	exon5->exon9	CDS->CDS	TRUE	SVMERGE591_1	NA	direct	direct	ENST00000382409.3:1-1289	ENST00000436108.2:813-1478	ENST00000382409.3^11:686858:-	ENST00000436108.2^11:893519:-	STAD-US	Stomach-AdenoCA	931b24da-5d6d-4c2d-8de9-ef32d6eb8565	DO47753
PGAP3->AATF	80cf7dd0-91a5-484d-9592-12873910f0f1	PGAP3	AATF	ENSG00000161395.8	ENSG00000108270.6	17	37844087	17	35413901	out-of-frame	exon1->exon12	CDS->CDS	TRUE	SVMERGE120_1	NA	direct	direct	ENST00000300658.4:1-274	ENST00000225402.5:1871-2142	ENST00000300658.4^17:37844087:-	ENST00000225402.5^17:35413901:+	STAD-US	Stomach-AdenoCA	eb59b79f-bd36-4bf4-83e3-2af73bd1d30a	DO38775
CPD->WNT3	80cf7dd0-91a5-484d-9592-12873910f0f1	CPD	WNT3	ENSG00000108582.7	ENSG00000108379.5	17	28712254	17	44851275	out-of-frame	exon2->exon2	CDS->CDS	TRUE	SVMERGE125_1	NA	direct	direct	ENST00000225719.4:1-1070	ENST00000225512.5:244-3356	ENST00000225719.4^17:28712254:+	ENST00000225512.5^17:44851275:-	STAD-US	Stomach-AdenoCA	eb59b79f-bd36-4bf4-83e3-2af73bd1d30a	DO38775
OSBPL5->TRPM5	249b80fa-341f-429f-af14-18a917162c73	OSBPL5	TRPM5	ENSG00000021762.15	ENSG00000070985.9	11	3125423	11	2427321	in-frame	exon10->exon22	CDS->CDS	TRUE	SVMERGE25_1	NA	direct	direct	ENST00000263650.7:1-1404	ENST00000533881.1:3234-3903	ENST00000263650.7^11:3125423:-	ENST00000533881.1^11:2427321:-	STAD-US	Stomach-AdenoCA	2c316b7e-6a82-4ba1-9f34-d8bfcf82d41e	DO38671
DDX52->IKZF3	249b80fa-341f-429f-af14-18a917162c73	DDX52	IKZF3	ENSG00000141141.10	ENSG00000161405.12	17	35985941	17	37922746	out-of-frame	exon8->exon8	CDS->CDS	TRUE	SVMERGE13_1	NA	direct	direct	ENST00000349699.2:1-1180	ENST00000346872.3:889-2438	ENST00000349699.2^17:35985941:-	ENST00000346872.3^17:37922746:-	STAD-US	Stomach-AdenoCA	2c316b7e-6a82-4ba1-9f34-d8bfcf82d41e	DO38671
MBD4->GRB7	4b7c033f-23f8-4014-a7ec-341600a0bd58	MED1	GRB7	ENSG00000125686.7	ENSG00000141738.9	17	37607291	17	37898505	in-frame	exon1->exon2	CDS->CDS	TRUE	SVMERGE107_1	NA	direct	direct	ENST00000300651.6:1-249	ENST00000445327.2:155-2198	ENST00000300651.6^17:37607291:-	ENST00000445327.2^17:37898505:+	STAD-US	Stomach-AdenoCA	6a7cdaf6-211e-4eb8-a70e-1153d69c45e4	DO47863
LRBA->GATB	4b7c033f-23f8-4014-a7ec-341600a0bd58	LRBA	PET112	ENSG00000198589.6	ENSG00000059691.7	4	151935579	4	152640690	in-frame	exon2->exon3	CDS->CDS	TRUE	SVMERGE254_1	NA	direct	direct	ENST00000357115.3:1-460	ENST00000263985.6:369-2386	ENST00000357115.3^4:151935579:-	ENST00000263985.6^4:152640690:-	STAD-US	Stomach-AdenoCA	6a7cdaf6-211e-4eb8-a70e-1153d69c45e4	DO47863
HIBADH->AC004540.4	4b7c033f-23f8-4014-a7ec-341600a0bd58	HIBADH	AC004540.4	ENSG00000106049.4	ENSG00000225792.1	7	27668990	7	26412188	Other	NA	NA	TRUE	SVMERGE279_1	NA	direct	direct	ENSG00000106049:NA	ENSG00000225792:NA	ENSG00000106049^7:27668990:-	ENSG00000225792^7:26412188:-	STAD-US	Stomach-AdenoCA	6a7cdaf6-211e-4eb8-a70e-1153d69c45e4	DO47863
